0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
1661,F,SOaMRlcProf1,maxRetxThresh,EOaMLnbtsRlcProf1MaxRetxThresh,4,1,0,4,0,9,0,1,0,1,1,0,1342,""
1662,F,SOaMRlcProf1,pollPdu,EOaMLnbtsRlcProf1PollPdu,4,1,4,4,0,8,0,1,0,1,1,0,1352,""
1663,F,SOaMRlcProf1,rlcProfileId,TOaMLnbtsRlcProf1RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,1361,""
1664,F,SOaMRlcProf1,tPollRetr,SOaMLnbtsRlcProf1TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,1418,""
1665,F,SOaMRlcProf1,tPollRetrDl,SOaMLnbtsRlcProf1TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,1477,""
1666,F,SOaMRlcProf1,tPollRetrUl,SOaMLnbtsRlcProf1TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,1536,""
1667,F,SOaMRlcProf1,tProhib,EOaMLnbtsRlcProf1TProhib,4,1,36,4,0,56,0,1,0,1,1,0,1539,""
1668,F,SOaMRlcProf1,tReord,EOaMLnbtsRlcProf1TReord,4,1,40,4,0,31,0,1,0,1,1,0,1596,""
1669,F,SOaMRlcProf1,tReordIsca,EOaMLnbtsRlcProf1TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,1628,""
1747,F,SOaMLnbtsRlcProf2TPollRetr,hasTPollRetr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
1748,F,SOaMLnbtsRlcProf2TPollRetr,tPollRetr,EOaMLnbtsRlcProf2TPollRetr,4,1,4,4,0,55,0,1,0,1,1,0,1690,""
1806,F,SOaMLnbtsRlcProf2TPollRetrDl,hasTPollRetrDl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
1807,F,SOaMLnbtsRlcProf2TPollRetrDl,tPollRetrDl,EOaMLnbtsRlcProf2TPollRetrDl,4,1,4,4,0,55,0,1,0,1,1,0,1749,""
1865,F,SOaMLnbtsRlcProf2TPollRetrUl,hasTPollRetrUl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
1866,F,SOaMLnbtsRlcProf2TPollRetrUl,tPollRetrUl,EOaMLnbtsRlcProf2TPollRetrUl,4,1,4,4,0,55,0,1,0,1,1,0,1808,""
1989,F,SOaMRlcProf2,maxRetxThresh,EOaMLnbtsRlcProf2MaxRetxThresh,4,1,0,4,0,9,0,1,0,1,1,0,1670,""
1990,F,SOaMRlcProf2,pollPdu,EOaMLnbtsRlcProf2PollPdu,4,1,4,4,0,8,0,1,0,1,1,0,1680,""
1991,F,SOaMRlcProf2,rlcProfileId,TOaMLnbtsRlcProf2RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,1689,""
1992,F,SOaMRlcProf2,tPollRetr,SOaMLnbtsRlcProf2TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,1746,""
1993,F,SOaMRlcProf2,tPollRetrDl,SOaMLnbtsRlcProf2TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,1805,""
1994,F,SOaMRlcProf2,tPollRetrUl,SOaMLnbtsRlcProf2TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,1864,""
1995,F,SOaMRlcProf2,tProhib,EOaMLnbtsRlcProf2TProhib,4,1,36,4,0,56,0,1,0,1,1,0,1867,""
1996,F,SOaMRlcProf2,tReord,EOaMLnbtsRlcProf2TReord,4,1,40,4,0,31,0,1,0,1,1,0,1924,""
1997,F,SOaMRlcProf2,tReordIsca,EOaMLnbtsRlcProf2TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,1956,""
2075,F,SOaMLnbtsRlcProf3TPollRetr,hasTPollRetr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2076,F,SOaMLnbtsRlcProf3TPollRetr,tPollRetr,EOaMLnbtsRlcProf3TPollRetr,4,1,4,4,0,55,0,1,0,1,1,0,2018,""
2134,F,SOaMLnbtsRlcProf3TPollRetrDl,hasTPollRetrDl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2135,F,SOaMLnbtsRlcProf3TPollRetrDl,tPollRetrDl,EOaMLnbtsRlcProf3TPollRetrDl,4,1,4,4,0,55,0,1,0,1,1,0,2077,""
2193,F,SOaMLnbtsRlcProf3TPollRetrUl,hasTPollRetrUl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2194,F,SOaMLnbtsRlcProf3TPollRetrUl,tPollRetrUl,EOaMLnbtsRlcProf3TPollRetrUl,4,1,4,4,0,55,0,1,0,1,1,0,2136,""
2317,F,SOaMRlcProf3,maxRetxThresh,EOaMLnbtsRlcProf3MaxRetxThresh,4,1,0,4,0,9,0,1,0,1,1,0,1998,""
2318,F,SOaMRlcProf3,pollPdu,EOaMLnbtsRlcProf3PollPdu,4,1,4,4,0,8,0,1,0,1,1,0,2008,""
2319,F,SOaMRlcProf3,rlcProfileId,TOaMLnbtsRlcProf3RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,2017,""
2320,F,SOaMRlcProf3,tPollRetr,SOaMLnbtsRlcProf3TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,2074,""
2321,F,SOaMRlcProf3,tPollRetrDl,SOaMLnbtsRlcProf3TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,2133,""
2322,F,SOaMRlcProf3,tPollRetrUl,SOaMLnbtsRlcProf3TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,2192,""
2323,F,SOaMRlcProf3,tProhib,EOaMLnbtsRlcProf3TProhib,4,1,36,4,0,56,0,1,0,1,1,0,2195,""
2324,F,SOaMRlcProf3,tReord,EOaMLnbtsRlcProf3TReord,4,1,40,4,0,31,0,1,0,1,1,0,2252,""
2325,F,SOaMRlcProf3,tReordIsca,EOaMLnbtsRlcProf3TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,2284,""
2403,F,SOaMLnbtsRlcProf4TPollRetr,hasTPollRetr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2404,F,SOaMLnbtsRlcProf4TPollRetr,tPollRetr,EOaMLnbtsRlcProf4TPollRetr,4,1,4,4,0,55,0,1,0,1,1,0,2346,""
2462,F,SOaMLnbtsRlcProf4TPollRetrDl,hasTPollRetrDl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2463,F,SOaMLnbtsRlcProf4TPollRetrDl,tPollRetrDl,EOaMLnbtsRlcProf4TPollRetrDl,4,1,4,4,0,55,0,1,0,1,1,0,2405,""
2521,F,SOaMLnbtsRlcProf4TPollRetrUl,hasTPollRetrUl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2522,F,SOaMLnbtsRlcProf4TPollRetrUl,tPollRetrUl,EOaMLnbtsRlcProf4TPollRetrUl,4,1,4,4,0,55,0,1,0,1,1,0,2464,""
2645,F,SOaMRlcProf4,maxRetxThresh,EOaMLnbtsRlcProf4MaxRetxThresh,4,1,0,4,0,9,0,1,0,1,1,0,2326,""
2646,F,SOaMRlcProf4,pollPdu,EOaMLnbtsRlcProf4PollPdu,4,1,4,4,0,8,0,1,0,1,1,0,2336,""
2647,F,SOaMRlcProf4,rlcProfileId,TOaMLnbtsRlcProf4RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,2345,""
2648,F,SOaMRlcProf4,tPollRetr,SOaMLnbtsRlcProf4TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,2402,""
2649,F,SOaMRlcProf4,tPollRetrDl,SOaMLnbtsRlcProf4TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,2461,""
2650,F,SOaMRlcProf4,tPollRetrUl,SOaMLnbtsRlcProf4TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,2520,""
2651,F,SOaMRlcProf4,tProhib,EOaMLnbtsRlcProf4TProhib,4,1,36,4,0,56,0,1,0,1,1,0,2523,""
2652,F,SOaMRlcProf4,tReord,EOaMLnbtsRlcProf4TReord,4,1,40,4,0,31,0,1,0,1,1,0,2580,""
2653,F,SOaMRlcProf4,tReordIsca,EOaMLnbtsRlcProf4TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,2612,""
2731,F,SOaMLnbtsRlcProf5TPollRetr,hasTPollRetr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2732,F,SOaMLnbtsRlcProf5TPollRetr,tPollRetr,EOaMLnbtsRlcProf5TPollRetr,4,1,4,4,0,55,0,1,0,1,1,0,2674,""
2790,F,SOaMLnbtsRlcProf5TPollRetrDl,hasTPollRetrDl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2791,F,SOaMLnbtsRlcProf5TPollRetrDl,tPollRetrDl,EOaMLnbtsRlcProf5TPollRetrDl,4,1,4,4,0,55,0,1,0,1,1,0,2733,""
2849,F,SOaMLnbtsRlcProf5TPollRetrUl,hasTPollRetrUl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
2850,F,SOaMLnbtsRlcProf5TPollRetrUl,tPollRetrUl,EOaMLnbtsRlcProf5TPollRetrUl,4,1,4,4,0,55,0,1,0,1,1,0,2792,""
2973,F,SOaMRlcProf5,maxRetxThresh,EOaMLnbtsRlcProf5MaxRetxThresh,4,1,0,4,0,9,0,1,0,1,1,0,2654,""
2974,F,SOaMRlcProf5,pollPdu,EOaMLnbtsRlcProf5PollPdu,4,1,4,4,0,8,0,1,0,1,1,0,2664,""
2975,F,SOaMRlcProf5,rlcProfileId,TOaMLnbtsRlcProf5RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,2673,""
2976,F,SOaMRlcProf5,tPollRetr,SOaMLnbtsRlcProf5TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,2730,""
2977,F,SOaMRlcProf5,tPollRetrDl,SOaMLnbtsRlcProf5TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,2789,""
2978,F,SOaMRlcProf5,tPollRetrUl,SOaMLnbtsRlcProf5TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,2848,""
2979,F,SOaMRlcProf5,tProhib,EOaMLnbtsRlcProf5TProhib,4,1,36,4,0,56,0,1,0,1,1,0,2851,""
2980,F,SOaMRlcProf5,tReord,EOaMLnbtsRlcProf5TReord,4,1,40,4,0,31,0,1,0,1,1,0,2908,""
2981,F,SOaMRlcProf5,tReordIsca,EOaMLnbtsRlcProf5TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,2940,""
3061,F,SOaMLnbtsRlcProf6TPollRetr,hasTPollRetr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3062,F,SOaMLnbtsRlcProf6TPollRetr,tPollRetr,EOaMLnbtsRlcProf6TPollRetr,4,1,4,4,0,56,0,1,0,1,1,0,3003,""
3121,F,SOaMLnbtsRlcProf6TPollRetrDl,hasTPollRetrDl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3122,F,SOaMLnbtsRlcProf6TPollRetrDl,tPollRetrDl,EOaMLnbtsRlcProf6TPollRetrDl,4,1,4,4,0,56,0,1,0,1,1,0,3063,""
3181,F,SOaMLnbtsRlcProf6TPollRetrUl,hasTPollRetrUl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3182,F,SOaMLnbtsRlcProf6TPollRetrUl,tPollRetrUl,EOaMLnbtsRlcProf6TPollRetrUl,4,1,4,4,0,56,0,1,0,1,1,0,3123,""
3303,F,SOaMRlcProf6,maxRetxThresh,EOaMLnbtsRlcProf6MaxRetxThresh,4,1,0,4,0,9,0,1,0,1,1,0,2982,""
3304,F,SOaMRlcProf6,pollPdu,EOaMLnbtsRlcProf6PollPdu,4,1,4,4,0,9,0,1,0,1,1,0,2992,""
3305,F,SOaMRlcProf6,rlcProfileId,TOaMLnbtsRlcProf6RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,3002,""
3306,F,SOaMRlcProf6,tPollRetr,SOaMLnbtsRlcProf6TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,3060,""
3307,F,SOaMRlcProf6,tPollRetrDl,SOaMLnbtsRlcProf6TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,3120,""
3308,F,SOaMRlcProf6,tPollRetrUl,SOaMLnbtsRlcProf6TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,3180,""
3309,F,SOaMRlcProf6,tProhib,EOaMLnbtsRlcProf6TProhib,4,1,36,4,0,56,0,1,0,1,1,0,3183,""
3310,F,SOaMRlcProf6,tReord,EOaMLnbtsRlcProf6TReord,4,1,40,4,0,29,0,1,0,1,1,0,3240,""
3311,F,SOaMRlcProf6,tReordIsca,EOaMLnbtsRlcProf6TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,3270,""
3391,F,SOaMLnbtsRlcProf7TPollRetr,hasTPollRetr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3392,F,SOaMLnbtsRlcProf7TPollRetr,tPollRetr,EOaMLnbtsRlcProf7TPollRetr,4,1,4,4,0,56,0,1,0,1,1,0,3333,""
3451,F,SOaMLnbtsRlcProf7TPollRetrDl,hasTPollRetrDl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3452,F,SOaMLnbtsRlcProf7TPollRetrDl,tPollRetrDl,EOaMLnbtsRlcProf7TPollRetrDl,4,1,4,4,0,56,0,1,0,1,1,0,3393,""
3511,F,SOaMLnbtsRlcProf7TPollRetrUl,hasTPollRetrUl,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3512,F,SOaMLnbtsRlcProf7TPollRetrUl,tPollRetrUl,EOaMLnbtsRlcProf7TPollRetrUl,4,1,4,4,0,56,0,1,0,1,1,0,3453,""
3633,F,SOaMRlcProf7,maxRetxThresh,EOaMLnbtsMaxRetxThreNB,4,1,0,4,0,9,0,1,0,1,1,0,3312,""
3634,F,SOaMRlcProf7,pollPdu,EOaMLnbtsRlcProf7PollPdu,4,1,4,4,0,9,0,1,0,1,1,0,3322,""
3635,F,SOaMRlcProf7,rlcProfileId,TOaMLnbtsRlcProf7RlcProfileId,4,0,8,4,0,0,0,0,0,1,1,0,3332,""
3636,F,SOaMRlcProf7,tPollRetr,SOaMLnbtsRlcProf7TPollRetr,17,0,12,8,0,2,0,0,0,1,1,0,3390,""
3637,F,SOaMRlcProf7,tPollRetrDl,SOaMLnbtsRlcProf7TPollRetrDl,17,0,20,8,0,2,0,0,0,1,1,0,3450,""
3638,F,SOaMRlcProf7,tPollRetrUl,SOaMLnbtsRlcProf7TPollRetrUl,17,0,28,8,0,2,0,0,0,1,1,0,3510,""
3639,F,SOaMRlcProf7,tProhib,EOaMLnbtsRlcProf7TProhib,4,1,36,4,0,56,0,1,0,1,1,0,3513,""
3640,F,SOaMRlcProf7,tReord,EOaMLnbtsRlcProf7TReord,4,1,40,4,0,29,0,1,0,1,1,0,3570,""
3641,F,SOaMRlcProf7,tReordIsca,EOaMLnbtsRlcProf7TReordIsca,4,1,44,4,0,31,0,1,0,1,1,0,3600,""
3643,F,SContainerOfOaMRlcProf7,hasRlcProf7,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3644,F,SContainerOfOaMRlcProf7,rlcProf7,SOaMRlcProf7,17,0,4,48,0,9,0,0,0,1,1,0,3632,""
3685,F,SOaMRlcProf101,rlcProfileId,TOaMLnbtsRlcProf101RlcProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3645,""
3686,F,SOaMRlcProf101,snFieldLengthDL,EOaMLnbtsRlcProf101SnFieldLengthDL,4,1,4,4,0,2,0,1,0,1,1,0,3646,""
3687,F,SOaMRlcProf101,snFieldLengthUL,EOaMLnbtsRlcProf101SnFieldLengthUL,4,1,8,4,0,2,0,1,0,1,1,0,3649,""
3688,F,SOaMRlcProf101,tReord,EOaMLnbtsRlcProf101TReord,4,1,12,4,0,31,0,1,0,1,1,0,3652,""
3729,F,SOaMRlcProf102,rlcProfileId,TOaMLnbtsRlcProf102RlcProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3689,""
3730,F,SOaMRlcProf102,snFieldLengthDL,EOaMLnbtsRlcProf102SnFieldLengthDL,4,1,4,4,0,2,0,1,0,1,1,0,3690,""
3731,F,SOaMRlcProf102,snFieldLengthUL,EOaMLnbtsRlcProf102SnFieldLengthUL,4,1,8,4,0,2,0,1,0,1,1,0,3693,""
3732,F,SOaMRlcProf102,tReord,EOaMLnbtsRlcProf102TReord,4,1,12,4,0,31,0,1,0,1,1,0,3696,""
3773,F,SOaMRlcProf103,rlcProfileId,TOaMLnbtsRlcProf103RlcProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3733,""
3774,F,SOaMRlcProf103,snFieldLengthDL,EOaMLnbtsRlcProf103SnFieldLengthDL,4,1,4,4,0,2,0,1,0,1,1,0,3734,""
3775,F,SOaMRlcProf103,snFieldLengthUL,EOaMLnbtsRlcProf103SnFieldLengthUL,4,1,8,4,0,2,0,1,0,1,1,0,3737,""
3776,F,SOaMRlcProf103,tReord,EOaMLnbtsRlcProf103TReord,4,1,12,4,0,31,0,1,0,1,1,0,3740,""
3817,F,SOaMRlcProf104,rlcProfileId,TOaMLnbtsRlcProf104RlcProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3777,""
3818,F,SOaMRlcProf104,snFieldLengthDL,EOaMLnbtsRlcProf104SnFieldLengthDL,4,1,4,4,0,2,0,1,0,1,1,0,3778,""
3819,F,SOaMRlcProf104,snFieldLengthUL,EOaMLnbtsRlcProf104SnFieldLengthUL,4,1,8,4,0,2,0,1,0,1,1,0,3781,""
3820,F,SOaMRlcProf104,tReord,EOaMLnbtsRlcProf104TReord,4,1,12,4,0,31,0,1,0,1,1,0,3784,""
3822,F,SRlcProf,rlcProf1,SOaMRlcProf1,17,0,0,48,0,9,0,0,0,1,1,0,1660,""
3823,F,SRlcProf,rlcProf2,SOaMRlcProf2,17,0,48,48,0,9,0,0,0,1,1,0,1988,""
3824,F,SRlcProf,rlcProf3,SOaMRlcProf3,17,0,96,48,0,9,0,0,0,1,1,0,2316,""
3825,F,SRlcProf,rlcProf4,SOaMRlcProf4,17,0,144,48,0,9,0,0,0,1,1,0,2644,""
3826,F,SRlcProf,rlcProf5,SOaMRlcProf5,17,0,192,48,0,9,0,0,0,1,1,0,2972,""
3827,F,SRlcProf,rlcProf6,SOaMRlcProf6,17,0,240,48,0,9,0,0,0,1,1,0,3302,""
3828,F,SRlcProf,rlcProf7,SContainerOfOaMRlcProf7,17,0,288,52,0,2,0,0,0,1,1,0,3642,""
3829,F,SRlcProf,rlcProf101,SOaMRlcProf101,17,0,340,16,0,4,0,0,0,1,1,0,3684,""
3830,F,SRlcProf,rlcProf102,SOaMRlcProf102,17,0,356,16,0,4,0,0,0,1,1,0,3728,""
3831,F,SRlcProf,rlcProf103,SOaMRlcProf103,17,0,372,16,0,4,0,0,0,1,1,0,3772,""
3832,F,SRlcProf,rlcProf104,SOaMRlcProf104,17,0,388,16,0,4,0,0,0,1,1,0,3816,""
3839,F,SOaMLnbtsPdcpProf1SnSize,hasSnSize,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3840,F,SOaMLnbtsPdcpProf1SnSize,snSize,EOaMLnbtsPdcpProf1SnSize,4,1,4,4,0,3,0,1,0,1,1,0,3834,""
3842,F,SOaMLnbtsPdcpProf1StatusRepReq,enbStatusReport,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
3843,F,SOaMLnbtsPdcpProf1StatusRepReq,ueStatusReport,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
3854,F,SOaMPdcpProf1,pdcpProfileId,TOaMLnbtsPdcpProf1PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3833,""
3855,F,SOaMPdcpProf1,snSize,SOaMLnbtsPdcpProf1SnSize,17,0,4,8,0,2,0,0,0,1,1,0,3838,""
3856,F,SOaMPdcpProf1,statusRepReq,SOaMLnbtsPdcpProf1StatusRepReq,17,0,12,2,0,2,0,0,0,1,1,0,3841,""
3857,F,SOaMPdcpProf1,paddingStatusRepReq,,2,0,14,2,0,0,0,0,0,1,0,0,0,""
3858,F,SOaMPdcpProf1,tDiscard,EOaMLnbtsPdcpProf1TDiscard,4,1,16,4,0,8,0,1,0,1,1,0,3844,""
3865,F,SOaMLnbtsPdcpProf2SnSize,hasSnSize,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3866,F,SOaMLnbtsPdcpProf2SnSize,snSize,EOaMLnbtsPdcpProf2SnSize,4,1,4,4,0,3,0,1,0,1,1,0,3860,""
3868,F,SOaMLnbtsPdcpProf2StatusRepReq,enbStatusReport,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
3869,F,SOaMLnbtsPdcpProf2StatusRepReq,ueStatusReport,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
3877,F,SOaMPdcpProf2,pdcpProfileId,TOaMLnbtsPdcpProf2PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3859,""
3878,F,SOaMPdcpProf2,snSize,SOaMLnbtsPdcpProf2SnSize,17,0,4,8,0,2,0,0,0,1,1,0,3864,""
3879,F,SOaMPdcpProf2,statusRepReq,SOaMLnbtsPdcpProf2StatusRepReq,17,0,12,2,0,2,0,0,0,1,1,0,3867,""
3880,F,SOaMPdcpProf2,paddingStatusRepReq,,2,0,14,2,0,0,0,0,0,1,0,0,0,""
3881,F,SOaMPdcpProf2,tDiscard,EOaMLnbtsPdcpProf2TDiscard,4,1,16,4,0,5,0,1,0,1,1,0,3870,""
3888,F,SOaMLnbtsPdcpProf3SnSize,hasSnSize,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3889,F,SOaMLnbtsPdcpProf3SnSize,snSize,EOaMLnbtsPdcpProf3SnSize,4,1,4,4,0,3,0,1,0,1,1,0,3883,""
3891,F,SOaMLnbtsPdcpProf3StatusRepReq,enbStatusReport,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
3892,F,SOaMLnbtsPdcpProf3StatusRepReq,ueStatusReport,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
3900,F,SOaMPdcpProf3,pdcpProfileId,TOaMLnbtsPdcpProf3PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3882,""
3901,F,SOaMPdcpProf3,snSize,SOaMLnbtsPdcpProf3SnSize,17,0,4,8,0,2,0,0,0,1,1,0,3887,""
3902,F,SOaMPdcpProf3,statusRepReq,SOaMLnbtsPdcpProf3StatusRepReq,17,0,12,2,0,2,0,0,0,1,1,0,3890,""
3903,F,SOaMPdcpProf3,paddingStatusRepReq,,2,0,14,2,0,0,0,0,0,1,0,0,0,""
3904,F,SOaMPdcpProf3,tDiscard,EOaMLnbtsPdcpProf3TDiscard,4,1,16,4,0,5,0,1,0,1,1,0,3893,""
3911,F,SOaMLnbtsPdcpProf4SnSize,hasSnSize,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3912,F,SOaMLnbtsPdcpProf4SnSize,snSize,EOaMLnbtsPdcpProf4SnSize,4,1,4,4,0,3,0,1,0,1,1,0,3906,""
3914,F,SOaMLnbtsPdcpProf4StatusRepReq,enbStatusReport,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
3915,F,SOaMLnbtsPdcpProf4StatusRepReq,ueStatusReport,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
3923,F,SOaMPdcpProf4,pdcpProfileId,TOaMLnbtsPdcpProf4PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3905,""
3924,F,SOaMPdcpProf4,snSize,SOaMLnbtsPdcpProf4SnSize,17,0,4,8,0,2,0,0,0,1,1,0,3910,""
3925,F,SOaMPdcpProf4,statusRepReq,SOaMLnbtsPdcpProf4StatusRepReq,17,0,12,2,0,2,0,0,0,1,1,0,3913,""
3926,F,SOaMPdcpProf4,paddingStatusRepReq,,2,0,14,2,0,0,0,0,0,1,0,0,0,""
3927,F,SOaMPdcpProf4,tDiscard,EOaMLnbtsPdcpProf4TDiscard,4,1,16,4,0,5,0,1,0,1,1,0,3916,""
3934,F,SOaMLnbtsPdcpProf5SnSize,hasSnSize,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
3935,F,SOaMLnbtsPdcpProf5SnSize,snSize,EOaMLnbtsPdcpProf5SnSize,4,1,4,4,0,3,0,1,0,1,1,0,3929,""
3937,F,SOaMLnbtsPdcpProf5StatusRepReq,enbStatusReport,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
3938,F,SOaMLnbtsPdcpProf5StatusRepReq,ueStatusReport,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
3946,F,SOaMPdcpProf5,pdcpProfileId,TOaMLnbtsPdcpProf5PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3928,""
3947,F,SOaMPdcpProf5,snSize,SOaMLnbtsPdcpProf5SnSize,17,0,4,8,0,2,0,0,0,1,1,0,3933,""
3948,F,SOaMPdcpProf5,statusRepReq,SOaMLnbtsPdcpProf5StatusRepReq,17,0,12,2,0,2,0,0,0,1,1,0,3936,""
3949,F,SOaMPdcpProf5,paddingStatusRepReq,,2,0,14,2,0,0,0,0,0,1,0,0,0,""
3950,F,SOaMPdcpProf5,tDiscard,EOaMLnbtsPdcpProf5TDiscard,4,1,16,4,0,5,0,1,0,1,1,0,3939,""
3965,F,SOaMPdcpProf101,pdcpProfileId,TOaMLnbtsPdcpProf101PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3951,""
3966,F,SOaMPdcpProf101,rohcMaxCid,TOaMRohcMaxCid,4,0,4,4,0,0,0,0,0,1,1,0,3952,""
3967,F,SOaMPdcpProf101,snSize,EOaMLnbtsPdcpProf101SnSize,4,1,8,4,0,2,0,1,0,1,1,0,3953,""
3968,F,SOaMPdcpProf101,tDiscard,EOaMLnbtsPdcpProf101TDiscard,4,1,12,4,0,7,0,1,0,1,1,0,3956,""
3982,F,SOaMPdcpProf102,pdcpProfileId,TOaMLnbtsPdcpProf102PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3969,""
3983,F,SOaMPdcpProf102,snSize,EOaMLnbtsPdcpProf102SnSize,4,1,4,4,0,2,0,1,0,1,1,0,3970,""
3984,F,SOaMPdcpProf102,tDiscard,EOaMLnbtsPdcpProf102TDiscard,4,1,8,4,0,7,0,1,0,1,1,0,3973,""
3999,F,SOaMPdcpProf103,pdcpProfileId,TOaMLnbtsPdcpProf103PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,3985,""
4000,F,SOaMPdcpProf103,snSize,EOaMLnbtsPdcpProf103SnSize,4,1,4,4,0,2,0,1,0,1,1,0,3986,""
4001,F,SOaMPdcpProf103,tDiscard,EOaMLnbtsPdcpProf103TDiscard,4,1,8,4,0,8,0,1,0,1,1,0,3989,""
4013,F,SOaMPdcpProf104,pdcpProfileId,TOaMLnbtsPdcpProf104PdcpProfileId,4,0,0,4,0,0,0,0,0,1,1,0,4002,""
4014,F,SOaMPdcpProf104,snSize,EOaMLnbtsPdcpProf104SnSize,4,1,4,4,0,2,0,1,0,1,1,0,4003,""
4015,F,SOaMPdcpProf104,tDiscard,EOaMLnbtsPdcpProf104TDiscard,4,1,8,4,0,5,0,1,0,1,1,0,4006,""
4024,F,SOaMLnbtsPdcpProf1001StatusRepReq,enbStatusReport,,0,0,0,1,0,0,0,0,0,1,0,0,0,""
4025,F,SOaMLnbtsPdcpProf1001StatusRepReq,ueStatusReport,,0,0,1,1,0,0,0,0,0,1,0,0,0,""
